station_id,last_updated,num_bikes_available,num_docks_available
42,2023-05-10 23:00:00,9.0,10.0
42,2023-05-11 00:00:00,9.8,9.2
42,2023-05-11 01:00:00,10.254237288135593,8.745762711864407
42,2023-05-11 02:00:00,10.528301886792454,8.471698113207546
42,2023-05-11 06:00:00,11.0,8.0
42,2023-05-13 20:00:00,0.0,19.0
42,2023-05-13 21:00:00,0.0,19.0
43,2023-05-10 02:00:00,0.6153846153846154,18.384615384615383
43,2023-05-10 03:00:00,2.0,17.0
43,2023-05-10 07:00:00,0.0,15.0
43,2023-05-10 23:00:00,4.0,15.0
43,2023-05-11 00:00:00,7.0,12.0
43,2023-05-11 01:00:00,7.0,12.0
43,2023-05-11 02:00:00,7.7924528301886795,11.20754716981132
43,2023-05-11 06:00:00,6.0,13.0
43,2023-05-13 20:00:00,6.0,13.0
43,2023-05-13 21:00:00,6.0,13.0
44,2023-05-10 02:00:00,14.179487179487179,31.82051282051282
44,2023-05-10 03:00:00,14.6,31.4
44,2023-05-10 07:00:00,0.0,40.0
44,2023-05-10 23:00:00,4.9411764705882355,42.05882352941177
44,2023-05-11 00:00:00,16.24,30.76
44,2023-05-11 01:00:00,18.135593220338983,28.864406779661017
44,2023-05-11 02:00:00,20.49056603773585,26.50943396226415
44,2023-05-11 06:00:00,13.384615384615385,32.61538461538461
44,2023-05-13 20:00:00,9.454545454545455,37.54545454545455
44,2023-05-13 21:00:00,12.0,35.0
45,2023-05-10 02:00:00,5.743589743589744,21.256410256410255
45,2023-05-10 03:00:00,6.0,21.0
45,2023-05-10 07:00:00,0.0,24.0
45,2023-05-10 23:00:00,0.6470588235294118,26.352941176470587
45,2023-05-11 00:00:00,4.0,21.0
45,2023-05-11 01:00:00,3.8135593220338984,21.1864406779661
45,2023-05-11 02:00:00,16.81132075471698,9.81132075471698
45,2023-05-11 06:00:00,15.384615384615385,11.615384615384615
45,2023-05-13 20:00:00,5.181818181818182,21.818181818181817
45,2023-05-13 21:00:00,5.666666666666667,21.333333333333332
46,2023-05-10 02:00:00,0.6666666666666666,30.307692307692307
46,2023-05-10 03:00:00,2.0,29.0
46,2023-05-10 07:00:00,0.0,21.0
46,2023-05-10 23:00:00,3.0588235294117645,27.941176470588236
46,2023-05-11 00:00:00,0.0,31.0
46,2023-05-11 01:00:00,0.5084745762711864,30.491525423728813
46,2023-05-11 02:00:00,1.0,30.0
46,2023-05-11 06:00:00,0.0,31.0
46,2023-05-13 20:00:00,8.121212121212121,22.87878787878788
46,2023-05-13 21:00:00,9.952380952380953,21.047619047619047
47,2023-05-10 02:00:00,0.3333333333333333,22.666666666666668
47,2023-05-10 03:00:00,1.1,21.9
47,2023-05-10 07:00:00,0.0,15.0
47,2023-05-10 23:00:00,12.882352941176471,10.117647058823529
47,2023-05-11 00:00:00,2.52,20.48
47,2023-05-11 01:00:00,3.0677966101694913,19.93220338983051
47,2023-05-11 02:00:00,4.867924528301887,18.132075471698112
47,2023-05-11 06:00:00,1.0,21.0
47,2023-05-13 20:00:00,14.787878787878787,8.212121212121213
47,2023-05-13 21:00:00,15.0,8.0
48,2023-05-10 02:00:00,1.794871794871795,20.205128205128204
48,2023-05-10 03:00:00,3.9,18.1
48,2023-05-10 07:00:00,0.0,17.0
48,2023-05-10 23:00:00,5.0,18.0
48,2023-05-11 00:00:00,6.2,16.8
48,2023-05-11 01:00:00,6.610169491525424,16.389830508474578
48,2023-05-11 02:00:00,7.283018867924528,15.716981132075471
48,2023-05-11 06:00:00,11.0,12.0
48,2023-05-13 20:00:00,6.0,16.0
48,2023-05-13 21:00:00,5.142857142857143,16.857142857142858
49,2023-05-10 02:00:00,11.871794871794872,35.1025641025641
49,2023-05-10 03:00:00,16.7,30.3
49,2023-05-10 07:00:00,0.0,36.333333333333336
49,2023-05-10 23:00:00,10.352941176470589,36.64705882352941
49,2023-05-11 00:00:00,12.76,34.24
49,2023-05-11 01:00:00,14.661016949152541,32.33898305084746
49,2023-05-11 02:00:00,19.735849056603772,27.264150943396228
49,2023-05-11 06:00:00,24.0,22.0
49,2023-05-13 20:00:00,20.636363636363637,26.363636363636363
49,2023-05-13 21:00:00,20.0,27.0
50,2023-05-10 02:00:00,2.948717948717949,16.05128205128205
50,2023-05-10 03:00:00,4.3,14.7
50,2023-05-10 07:00:00,0.0,9.0
